ï»¿"","ID","Data","Fornecedor","Conta Bancária","Valor","SqMovimentacao","NuCnpj"
"","[ID]","30/12/2019","037.941.205-58 - CARLOS VICTOR SANTOS ANDRADE","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$490,21","2769","13810312000102"
"","[ID]","30/12/2019","102.138.845-93 - ANA DO CARMO SANTANA OLIVEIRA NETA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$401,09","2770","13810312000102"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$417,16","2743","13810312000102"
"","[ID]","30/12/2019","04.745.753/0001-87 - UNIAO MEDICA - COOPERATIVA DE TRABALHO MEDICO DE FEIRA DE SANTANA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$659,83","2757","13810312000102"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$30,40","2742","13810312000102"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$4.594,89","2751","13810312000102"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$380,00","2752","13810312000102"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.319,37","2753","13810312000102"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.889,48","2754","13810312000102"
"","[ID]","30/12/2019","08.766.877/0001-08 - ASSOCIACAO DOS GUARDAS MUNICIPAIS DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$918,45","2758","13810312000102"
"","[ID]","30/12/2019","14.029.219/0001-28 - APLB SINDICATO TRAB. EDUCACAO  REDES PUBL. ESTADUAL E MUNICIPAIS ENSINO PRE-ESCOLAR, FUNDAMENTAL E MEDIO DO EST DA BAHIA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$60,87","2755","13810312000102"
"","[ID]","30/12/2019","14.029.219/0001-28 - APLB SINDICATO TRAB. EDUCACAO  REDES PUBL. ESTADUAL E MUNICIPAIS ENSINO PRE-ESCOLAR, FUNDAMENTAL E MEDIO DO EST DA BAHIA","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$89,64","2756","13810312000102"
"","[ID]","30/12/2019","60.746.948/2948-68 - BANCO BRADESCO S/A","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$86.901,10","2749","13810312000102"
"","[ID]","30/12/2019","60.746.948/2948-68 - BANCO BRADESCO S/A","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$842,30","2741","13810312000102"
"","[ID]","30/12/2019","00.360.305/3803-49 - CAIXA ECONOMICA FEDERAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$4.150,80","2750","13810312000102"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","6240219 - CEF AG 3803 C/C - 624021-9 - FMS CT CUSTEIOSUS","R$2.953,14","1595","13320152000113"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$397,81","1593","13320152000113"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","6240219 - CEF AG 3803 C/C - 624021-9 - FMS CT CUSTEIOSUS","R$9.843,79","1594","13320152000113"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$1.326,02","1592","13320152000113"
"","[ID]","30/12/2019","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$131,20","844","17993326000160"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$72,64","856","17993326000160"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$416,44","852","17993326000160"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$45,82","853","17993326000160"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$340,12","854","17993326000160"
"","[ID]","30/12/2019","030.925.055-22 - JIVAILDA DE JESUS MIRANDA","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$199,60","855","17993326000160"
"","[ID]","30/12/2019","60.746.948/2948-68 - BANCO BRADESCO S/A","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$3.575,44","850","17993326000160"
"","[ID]","30/12/2019","00.360.305/3803-49 - CAIXA ECONOMICA FEDERAL","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$895,81","851","17993326000160"
"","[ID]","30/12/2019","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$65,60","1133","30062339000183"
"","[ID]","30/12/2019","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$43,73","1134","30062339000183"
"","[ID]","30/12/2019","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$4.854,40","1135","30062339000183"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$3.706,90","1141","30062339000183"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$1.911,27","1142","30062339000183"
"","[ID]","30/12/2019","14.029.219/0001-28 - APLB SINDICATO TRAB. EDUCACAO  REDES PUBL. ESTADUAL E MUNICIPAIS ENSINO PRE-ESCOLAR, FUNDAMENTAL E MEDIO DO EST DA BAHIA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$119,76","1139","30062339000183"
"","[ID]","30/12/2019","14.029.219/0001-28 - APLB SINDICATO TRAB. EDUCACAO  REDES PUBL. ESTADUAL E MUNICIPAIS ENSINO PRE-ESCOLAR, FUNDAMENTAL E MEDIO DO EST DA BAHIA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$274,40","1140","30062339000183"
"","[ID]","30/12/2019","60.746.948/2948-68 - BANCO BRADESCO S/A","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$50.829,98","1136","30062339000183"
"","[ID]","30/12/2019","60.746.948/2948-68 - BANCO BRADESCO S/A","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$330,15","1137","30062339000183"
"","[ID]","30/12/2019","00.360.305/3803-49 - CAIXA ECONOMICA FEDERAL","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$4.075,30","1138","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$1.283,30","1151","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$646,06","1152","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$1.730,25","1156","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$2.018,63","1160","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$2.018,63","1158","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$6.728,75","1159","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$150,00","1161","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$33,60","1162","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$217,50","1163","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$252,00","1164","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$6.728,75","1157","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$85,20","1153","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$7.943,47","1154","30062339000183"
"","[ID]","30/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$5.767,50","1155","30062339000183"
"","[ID]","30/12/2019","074.227.015-79 - INGRID KELLY SOUSA GÓES","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$299,40","1146","30062339000183"
"","[ID]","30/12/2019","851.345.705-15 - ALEXSANDRA DOS SANTOS NASCIMENTO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$275,44","1147","30062339000183"
"","[ID]","30/12/2019","025.087.875-58 - JEANE FIRMO DA SILVA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$246,08","1148","30062339000183"
"","[ID]","30/12/2019","033.960.895-10 - DANYELLE ANDRADE PIMENTEL","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$156,48","1149","30062339000183"
"","[ID]","30/12/2019","049.794.955-59 - ADRIANA JESUS VIEIRA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$333,53","1150","30062339000183"
"","[ID]","30/12/2019","04.745.753/0001-87 - UNIAO MEDICA - COOPERATIVA DE TRABALHO MEDICO DE FEIRA DE SANTANA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$392,67","1145","30062339000183"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$570,00","1143","30062339000183"
"","[ID]","30/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$979,26","1144","30062339000183"
"","[ID]","30/12/2019","60.746.948/2948-68 - BANCO BRADESCO S/A","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$200.584,20","1175","30062339000183"
"","[ID]","30/12/2019","60.746.948/2948-68 - BANCO BRADESCO S/A","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$51.434,91","1176","30062339000183"
"","[ID]","27/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.597,20","2513","13810312000102"
"","[ID]","27/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$560,06","2515","13810312000102"
"","[ID]","27/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$200,20","2516","13810312000102"
"","[ID]","27/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$1.679,16","2514","13810312000102"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$50.932,35","2738","13810312000102"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$46.652,02","2739","13810312000102"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$307,50","2740","13810312000102"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$34.096,83","1132","30062339000183"
"","[ID]","26/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$1.209,66","1131","30062339000183"
"","[ID]","26/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$221,26","1126","30062339000183"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$1.719,64","848","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$1.659,82","849","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","138398 - BB AG 44954 C/C - 13839-8 - BL PSB FNAS","R$1.111,69","839","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","138398 - BB AG 44954 C/C - 13839-8 - BL PSB FNAS","R$101,11","840","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","138398 - BB AG 44954 C/C - 13839-8 - BL PSB FNAS","R$741,21","841","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","138398 - BB AG 44954 C/C - 13839-8 - BL PSB FNAS","R$1.709,25","842","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","138398 - BB AG 44954 C/C - 13839-8 - BL PSB FNAS","R$209,73","843","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","152064 - BB AG 44954 C/C - 15206-4 - BLOCO DA PSEMC E PSEAC","R$234,39","834","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","152064 - BB AG 44954 C/C - 15206-4 - BLOCO DA PSEMC E PSEAC","R$220,91","835","17993326000160"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","6240219 - CEF AG 3803 C/C - 624021-9 - FMS CT CUSTEIOSUS","R$15.027,66","1717","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","6240219 - CEF AG 3803 C/C - 624021-9 - FMS CT CUSTEIOSUS","R$4.082,16","1718","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$847,11","1709","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$5.394,87","1710","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$261,81","1711","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$7.318,01","1712","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$1.857,17","1713","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$26.275,26","1714","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$2.482,51","1715","13320152000113"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$905,08","1716","13320152000113"
"","[ID]","26/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$3.725,53","1168","30062339000183"
"","[ID]","26/12/2019","04.423.870/0001-24 - SINDICATO DOS TRABALHADORES NO SERVICO PUBLICO MUNICIPAL DE TUCANO - BAHIA","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$19.605,13","1169","30062339000183"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$47,72","1171","30062339000183"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$80,89","1172","30062339000183"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$33.896,74","1173","30062339000183"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$231.513,97","1174","30062339000183"
"","[ID]","26/12/2019","29.979.036/0014-65 - INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$231.866,41","1177","30062339000183"
"","[ID]","26/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$45.909,47","1170","30062339000183"
"","[ID]","26/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94153 - BB AG 44954 C/C - 9415-3 - MDE","R$737,53","1125","30062339000183"
"","[ID]","24/12/2019","10.635.663/0001-36 - D. M. CONSTRUCOES, TRANSPORTES E LIMPEZA EIRELI","154423 - BB AG 44954 C/C - 15442-3 - SME TUCANO - FEB","R$5.167,13","1124","30062339000183"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$276,68","1731","13320152000113"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$24,72","1732","13320152000113"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$111,11","1733","13320152000113"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$50,91","1734","13320152000113"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","98906 - BB AG 44954 C/C - 9890-6 - FUS","R$451,39","1735","13320152000113"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$57,85","846","17993326000160"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","124885 - BB AG 44954 C/C - 12488-5 - RECURSOS PROPRIOS","R$365,12","847","17993326000160"
"","[ID]","24/12/2019","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","94676 - BB AG 44954 C/C - 9467-6 - CONTA MOVIMENTO","R$5.461,14","2735","13810312000102"
