empenho,data,dataEmpenho,municipio,unidade,codigoUnidade,orgao,unidadeOrcamentaria,credor,valor,,
42,13,2015-02-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CAIXA ECONOMICA FEDERAL,23.1,,,2015-01-02 00:00:00.000
38,19,2015-02-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RCS INFORMATICA LTDA,3000,,,2015-01-02 00:00:00.000
46,7,2015-02-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,DINFO SERVIÇOS DE INTERNET LTDA,300,,,2015-01-02 00:00:00.000
45,16,2015-02-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,EMBASA,204.69,,,2015-01-02 00:00:00.000
48,8,2015-02-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PUBLICA,350,,,2015-01-02 00:00:00.000
47,25,2015-02-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,DINFO SERVIÇOS D EINTERNET LTDA,1000,,,2015-02-03 00:00:00.000
51,22,2015-02-25 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RIBAMAR MARTINS DE JESUS,7000,,,2015-02-02 00:00:00.000
50,13,2015-02-25 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CAIXA ECONOMICA FEDERAL,1.98,,,2015-01-02 00:00:00.000
52,14,2015-02-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,TELEMAR NORTE LESTE S/A,235.21,,,2015-01-02 00:00:00.000
55,21,2015-02-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,A.R. COMERCIO DE DERIVADOS DE PETRÓLEO LTDA,6082.4,,,2015-02-02 00:00:00.000
54,15,2015-02-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COELBA,678.25,,,2015-01-02 00:00:00.000
58,18,2015-02-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,M &amp; S CONSULTORIA E ASSESSORIA EM GESTÃO PÚBLICA L,4000,,,2015-01-02 00:00:00.000
57,24,2015-02-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COMERCIAL DE ESTIVAS PRAKASA LTDA - EPP,498.11,,,2015-02-03 00:00:00.000
56,26,2015-02-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,JANDIARA CALAZANS FERREIRA ME,220.25,,,2015-02-05 00:00:00.000
59,31,2015-03-04 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,EDNEI SANTANA DE NOBREGA,210,,,2015-03-02 00:00:00.000
60,35,2015-03-11 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,SALA INFORMATICA E PAPELARIA LTDA,150,,,2015-03-09 00:00:00.000
61,32,2015-03-17 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,HELCIO REIS DE SANTANA,400,,,2015-03-02 00:00:00.000
65,37,2015-03-18 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,SALA INFORMATICA E PAPELARIA LTDA,40,,,2015-03-16 00:00:00.000
66,17,2015-03-19 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,INSS - INSTITUTO NACIONAL DE SEGURIDADE SOCIAL,27586.49,,,2015-01-02 00:00:00.000
71,5,2015-03-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE TUCANO,20634.11,,,2015-01-02 00:00:00.000
69,4,2015-03-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE TUCANO,65934.39,,,2015-01-02 00:00:00.000
75,13,2015-03-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CAIXA ECONOMICA FEDERAL,23.76,,,2015-01-02 00:00:00.000
74,19,2015-03-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RCS INFORMATICA LTDA,3000,,,2015-01-02 00:00:00.000
73,18,2015-03-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,M &amp; S CONSULTORIA E ASSESSORIA EM GESTÃO PÚBLICA L,4000,,,2015-01-02 00:00:00.000
81,8,2015-03-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PUBLICA,350,,,2015-01-02 00:00:00.000
82,11,2015-03-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,TRANSPARENCIA ASSESSORIA CONTBIL LTDA ME,5500,,,2015-01-02 00:00:00.000
83,12,2015-03-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,TRANSPARENCIA ASSESSORIA CONTBIL LTDA ME,5500,,,2015-01-02 00:00:00.000
80,6,2015-03-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COUTO, MATOS E WILDBERGER ADVOGADOS ASSOCIADOS,5910,,,2015-01-02 00:00:00.000
84,22,2015-03-26 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RIBAMAR MARTINS DE JESUS,7000,,,2015-02-02 00:00:00.000
85,29,2015-03-26 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RÁDIO TUCANO FM LTDA.,2000,,,2015-03-02 00:00:00.000
86,7,2015-03-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,DINFO SERVIÇOS DE INTERNET LTDA,300,,,2015-01-02 00:00:00.000
87,21,2015-03-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,A.R. COMERCIO DE DERIVADOS DE PETRÓLEO LTDA,6776.59,,,2015-02-02 00:00:00.000
88,30,2015-03-30 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,AYRTON MATOS HUNGRIA,610,,,2015-03-02 00:00:00.000
90,33,2015-03-31 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,JANDIARA CALAZANS FERREIRA ME,434.25,,,2015-03-02 00:00:00.000
89,36,2015-03-31 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,ROSIANE SANTOS COSTA ME,923.6,,,2015-03-16 00:00:00.000
92,15,2015-03-31 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COELBA,1034.94,,,2015-01-02 00:00:00.000
91,34,2015-03-31 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CERTISING CERTIFICADORA DIGITAL SA,530,,,2015-03-02 00:00:00.000
93,16,2015-03-31 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,EMBASA,180.79,,,2015-01-02 00:00:00.000
94,32,2015-04-01 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,HELCIO REIS DE SANTANA,400,,,2015-03-02 00:00:00.000
98,14,2015-04-06 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,TELEMAR NORTE LESTE S/A,284.94,,,2015-01-02 00:00:00.000
100,42,2015-04-09 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,EDNEI SANTANA DE NOBREGA,320,,,2015-04-02 00:00:00.000
101,32,2015-04-10 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,HELCIO REIS DE SANTANA,100,,,2015-03-02 00:00:00.000
103,17,2015-04-16 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,INSS - INSTITUTO NACIONAL DE SEGURIDADE SOCIAL,27938.85,,,2015-01-02 00:00:00.000
104,45,2015-04-17 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,EDIVAN PEREIRA DOS SANTOS,950,,,2015-04-07 00:00:00.000
106,19,2015-04-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RCS INFORMATICA LTDA,3000,,,2015-01-02 00:00:00.000
105,18,2015-04-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,M &amp; S CONSULTORIA E ASSESSORIA EM GESTÃO PÚBLICA L,4000,,,2015-01-02 00:00:00.000
110,5,2015-04-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE TUCANO,21993.98,,,2015-01-02 00:00:00.000
109,4,2015-04-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE TUCANO,65934.39,,,2015-01-02 00:00:00.000
114,6,2015-04-22 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COUTO, MATOS E WILDBERGER ADVOGADOS ASSOCIADOS,5910,,,2015-01-02 00:00:00.000
113,13,2015-04-22 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CAIXA ECONOMICA FEDERAL,23.1,,,2015-01-02 00:00:00.000
125,43,2015-04-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CETRAM - CENTRO DE TREINAMENTO E APOIO MUNICIPAL L,2988,,,2015-04-02 00:00:00.000
118,12,2015-04-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,TRANSPARENCIA ASSESSORIA CONTBIL LTDA ME,5500,,,2015-01-02 00:00:00.000
117,11,2015-04-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,TRANSPARENCIA ASSESSORIA CONTBIL LTDA ME,5500,,,2015-01-02 00:00:00.000
119,32,2015-04-23 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,HELCIO REIS DE SANTANA,9200,,,2015-03-02 00:00:00.000
126,7,2015-04-24 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,DINFO SERVIÇOS DE INTERNET LTDA,300,,,2015-01-02 00:00:00.000
128,8,2015-04-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PUBLICA,350,,,2015-01-02 00:00:00.000
127,22,2015-04-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RIBAMAR MARTINS DE JESUS,7000,,,2015-02-02 00:00:00.000
129,5,2015-04-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE TUCANO,673.33,,,2015-01-02 00:00:00.000
130,44,2015-04-27 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,AYRTON MATOS HUNGRIA,630,,,2015-04-05 00:00:00.000
135,38,2015-04-28 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COMERCIAL DE ESTIVAS PRAKASA LTDA - EPP,278.74,,,2015-04-01 00:00:00.000
136,39,2015-04-28 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COMERCIAL DE ESTIVAS PRAKASA LTDA - EPP,342.83,,,2015-04-01 00:00:00.000
137,40,2015-04-28 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RÁDIO TUCANO FM LTDA.,1000,,,2015-04-01 00:00:00.000
132,15,2015-04-28 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,COELBA,939.14,,,2015-01-02 00:00:00.000
133,21,2015-04-28 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,A.R. COMERCIO DE DERIVADOS DE PETRÓLEO LTDA,6622.4,,,2015-02-02 00:00:00.000
134,16,2015-04-28 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,EMBASA,180.79,,,2015-01-02 00:00:00.000
131,13,2015-04-28 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CAIXA ECONOMICA FEDERAL,1.32,,,2015-01-02 00:00:00.000
138,41,2015-04-30 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,RICARDO CASALI SIMOES -  EIRELE - ME,4000,,,2015-04-01 00:00:00.000
140,17,2015-04-30 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,INSS - INSTITUTO NACIONAL DE SEGURIDADE SOCIAL,27509.96,,,2015-01-02 00:00:00.000
141,32,2015-05-05 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,HELCIO REIS DE SANTANA,100,,,2015-03-02 00:00:00.000
145,32,2015-05-06 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,HELCIO REIS DE SANTANA,200,,,2015-03-02 00:00:00.000
142,14,2015-05-06 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,TELEMAR NORTE LESTE S/A,227.14,,,2015-01-02 00:00:00.000
144,46,2015-05-06 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,EDNEI SANTANA DE NOBREGA,320,,,2015-05-04 00:00:00.000
148,5,2015-05-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE TUCANO,23073.16,,,2015-01-02 00:00:00.000
147,4,2015-05-20 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE TUCANO,65934.39,,,2015-01-02 00:00:00.000
151,13,2015-05-21 00:00:00.000,TUCANO,Camara Municipal de TUCANO,807,CÂMARA MUNICIPAL DE VEREADORES,CÂMARA MUNICIPAL DE VEREADORES,CAIXA ECONOMICA FEDERAL,23.76,,,2015-01-02 00:00:00.000
